video_id,subject,action,start,end,confidence,camera
0268-M,268,17,3250,3366,2,2
0268-M,268,13,3520,3689,2,2
0268-M,268,19,3818,3907,2,2
0268-M,268,30,4082,4315,2,2
0268-M,268,44,4434,4581,2,2
0268-M,268,8,4724,4934,2,2
0268-M,268,6,5036,5155,2,2
0268-M,268,22,5250,5337,2,2
0268-M,268,47,5569,5782,2,2
0268-M,268,38,5913,5998,2,2
0268-M,268,39,6073,6358,2,2
0268-M,268,29,6434,6517,2,2
0268-M,268,5,6561,6761,2,2
0268-R,268,51,181,290,2,3
0268-R,268,42,462,608,2,3
0268-R,268,43,728,853,2,3
0268-R,268,38,960,1026,2,3
0268-R,268,23,1100,1297,2,3
0268-R,268,29,1364,1431,2,3
0268-R,268,46,1607,1728,2,3
0268-R,268,15,1819,1918,2,3
0268-R,268,32,2065,2119,2,3
0268-R,268,45,2223,2344,2,3
0268-R,268,7,2482,2541,2,3
0268-R,268,33,2636,2665,2,3
0268-R,268,34,2747,2770,2,3
0268-R,268,17,2842,2984,2,3
0268-R,268,13,3099,3250,2,3
0268-R,268,19,3318,3445,2,3
0268-R,268,30,3584,3777,2,3
0268-R,268,44,3881,4013,2,3
0268-R,268,8,4135,4308,2,3
0268-R,268,6,4403,4501,2,3
0268-R,268,22,4557,4661,2,3
0268-R,268,47,4837,5022,2,3
0268-R,268,38,5132,5201,2,3
0268-R,268,39,5263,5503,2,3
0268-R,268,29,5570,5640,2,3
0268-R,268,5,5672,5838,2,3
0269-M,269,17,153,291,2,2
0269-M,269,2,501,789,2,2
0269-M,269,13,881,1034,2,2
0269-M,269,6,1124,1247,2,2
0269-M,269,51,1460,1641,2,2
0269-M,269,28,1805,1939,2,2
0269-M,269,3,2171,2416,2,2
0269-M,269,22,2484,2574,2,2
0269-M,269,32,2654,2715,2,2
0269-M,269,48,2870,3162,2,2
0269-M,269,37,3285,3500,2,2
0269-M,269,38,3628,3775,2,2
0269-M,269,20,3935,4460,2,2
0269-M,269,23,4544,4796,2,2
0269-M,269,29,4846,4917,2,2
0269-M,269,33,5093,5130,2,2
0269-M,269,43,5334,5463,2,2
0269-M,269,34,5535,5559,2,2
0269-M,269,50,5615,5812,2,2
0269-M,269,40,5934,6197,2,2
0269-M,269,5,6301,6453,2,2
0269-M,269,47,6651,6848,2,2
0269-M,269,1,6955,7024,2,2
0269-M,269,45,7194,7330,2,2
0269-M,269,4,7399,7535,2,2
0269-M,269,35,7594,7700,2,2
0269-M,269,17,7791,7909,2,2
0269-M,269,31,8037,8187,1,2
0269-R,269,17,153,291,2,3
0269-R,269,2,455,717,2,3
0269-R,269,13,781,954,2,3
0269-R,269,6,1019,1129,2,3
0269-R,269,51,1320,1473,2,3
0269-R,269,28,1613,1728,2,3
0269-R,269,3,1917,2144,2,3
0269-R,269,22,2217,2297,2,3
0269-R,269,32,2353,2415,2,3
0269-R,269,48,2538,2796,2,3
0269-R,269,37,2891,3078,2,3
0269-R,269,38,3192,3317,2,3
0269-R,269,20,3454,3905,2,3
0269-R,269,23,3976,4161,2,3
0269-R,269,29,4231,4294,2,3
0269-R,269,33,4430,4470,2,3
0269-R,269,43,4641,4752,2,3
0269-R,269,34,4810,4830,2,3
0269-R,269,50,4887,5046,2,3
0269-R,269,40,5140,5361,2,3
0269-R,269,5,5451,5579,2,3
0269-R,269,47,5749,5909,2,3
0269-R,269,1,6000,6053,2,3
0269-R,269,45,6198,6317,2,3
0269-R,269,4,6365,6474,2,3
0269-R,269,35,6530,6614,2,3
0269-R,269,17,6693,6831,2,3
0269-R,269,31,6918,7089,1,3
0270-M,270,30,140,360,2,2
0270-M,270,15,421,476,2,2
0270-M,270,9,822,883,2,2
0270-M,270,36,979,1036,2,2
0270-M,270,49,1134,1209,2,2
0270-M,270,38,1328,1420,2,2
0270-M,270,23,1516,1721,2,2
0270-M,270,29,1798,1885,2,2
0270-M,270,25,1961,2057,2,2
0270-M,270,11,2150,2204,2,2
0270-M,270,41,2398,2459,2,2
0270-M,270,33,2605,2635,2,2
0270-M,270,34,2716,2735,2,2
0270-M,270,48,2917,3197,2,2
0270-M,270,44,3312,3449,2,2
0270-M,270,33,3528,3559,2,2
0270-M,270,36,3654,3704,2,2
0270-M,270,49,3795,3872,2,2
0270-M,270,34,3951,3971,2,2
0270-M,270,19,4045,4143,2,2
0270-M,270,8,4310,4546,2,2
0270-M,270,46,4729,4863,2,2
0270-M,270,50,4927,5102,2,2
0270-M,270,37,5162,5394,2,2
0270-M,270,10,5740,5990,2,2
0270-M,270,22,6124,6200,2,2
0270-M,270,7,6376,6484,2,2
0270-R,270,30,157,366,2,3
0270-R,270,15,421,502,2,3
0270-R,270,9,809,860,2,3
0270-R,270,36,949,1002,2,3
0270-R,270,49,1094,1160,2,3
0270-R,270,38,1265,1343,2,3
0270-R,270,23,1432,1602,2,3
0270-R,270,29,1665,1754,2,3
0270-R,270,25,1822,1896,2,3
0270-R,270,11,1965,2003,2,3
0270-R,270,41,2179,2242,2,3
0270-R,270,33,2356,2385,2,3
0270-R,270,34,2452,2470,2,3
0270-R,270,48,2628,2845,2,3
0270-R,270,44,2960,3076,2,3
0270-R,270,33,3144,3172,2,3
0270-R,270,36,3243,3290,2,3
0270-R,270,49,3370,3427,2,3
0270-R,270,34,3500,3521,2,3
0270-R,270,19,3562,3668,2,3
0270-R,270,8,3803,3997,2,3
0270-R,270,46,4152,4261,2,3
0270-R,270,50,4351,4466,2,3
0270-R,270,37,4514,4703,2,3
0270-R,270,10,5000,5208,2,3
0270-R,270,22,5322,5397,2,3
0270-R,270,7,5539,5627,2,3
0271-M,271,27,270,348,1,2
0271-M,271,21,556,603,1,2
0271-M,271,24,752,834,2,2
0271-M,271,16,890,1005,2,2
0271-M,271,26,1122,1165,2,2
0271-M,271,18,1302,1336,2,2
0271-M,271,14,1452,1562,2,2
0271-M,271,12,1662,1807,2,2
0271-R,271,27,294,383,1,3
0271-R,271,21,570,637,1,3
0271-R,271,24,770,852,2,3
0271-R,271,16,903,1001,2,3
0271-R,271,26,1102,1139,2,3
0271-R,271,18,1259,1289,2,3
0271-R,271,14,1384,1477,2,3
0271-R,271,12,1566,1684,2,3
0272-M,272,18,217,245,2,2
0272-M,272,24,410,480,2,2
0272-M,272,27,590,635,2,2
0272-M,272,21,772,831,2,2
0272-M,272,26,996,1044,2,2
0272-M,272,12,1231,1341,2,2
0272-M,272,14,1427,1523,2,2
0272-M,272,16,1567,1654,2,2
0272-R,272,18,191,219,2,3
0272-R,272,24,357,419,2,3
0272-R,272,27,513,552,2,3
0272-R,272,21,670,720,2,3
0272-R,272,26,860,902,2,3
0272-R,272,12,1065,1160,2,3
0272-R,272,14,1232,1315,2,3
0272-R,272,16,1350,1427,2,3
0273-M,273,2,200,365,2,2
0273-M,273,1,515,553,2,2
0273-M,273,50,594,731,2,2
0273-M,273,3,807,961,2,2
0273-M,273,4,1049,1122,2,2
0273-M,273,8,1267,1446,2,2
0273-M,273,38,1557,1660,2,2
0273-M,273,20,1766,1946,2,2
0273-M,273,29,2058,2297,2,2
0273-M,273,22,2550,2660,2,2
0273-M,273,9,2661,2698,2,2
0273-M,273,40,2973,3189,2,2
0273-M,273,41,3305,3349,0,2
0273-M,273,10,3719,3955,2,2
0273-M,273,33,4086,4115,2,2
0273-M,273,34,4237,4261,2,2
0273-M,273,28,4478,4595,2,2
0273-M,273,22,4666,4795,2,2
0273-M,273,9,4998,5042,2,2
0273-M,273,7,5201,5255,2,2
0273-M,273,35,5386,5500,2,2
0273-M,273,11,5660,5708,2,2
0273-M,273,19,5917,5959,2,2
0273-M,273,47,6109,6258,2,2
0273-R,273,2,189,333,2,3
0273-R,273,1,414,467,2,3
0273-R,273,50,494,672,2,3
0273-R,273,3,727,863,2,3
0273-R,273,4,943,1009,2,3
0273-R,273,8,1143,1297,2,3
0273-R,273,38,1588,1735,2,3
0273-R,273,20,1829,2041,2,3
0273-R,273,29,2091,2206,2,3
0273-R,273,22,2285,2336,2,3
0273-R,273,9,2347,2384,2,3
0273-R,273,40,2604,2780,2,3
0273-R,273,41,2877,3058,0,3
0273-R,273,10,3225,3428,2,3
0273-R,273,33,3538,3567,2,3
0273-R,273,34,3667,3686,2,3
0273-R,273,28,3870,3963,2,3
0273-R,273,22,4133,4222,2,3
0273-R,273,9,4300,4334,2,3
0273-R,273,7,4473,4518,2,3
0273-R,273,35,4625,4714,2,3
0273-R,273,11,4860,4899,2,3
0273-R,273,19,5073,5118,2,3
0273-R,273,47,5230,5351,2,3
0274-M,274,30,165,329,2,2
0274-M,274,51,534,643,2,2
0274-M,274,38,825,914,2,2
0274-M,274,20,989,1196,2,2
0274-M,274,39,1283,1399,2,2
0274-M,274,29,1474,1544,2,2
0274-M,274,48,1672,1903,2,2
0274-M,274,25,2000,2099,2,2
0274-M,274,46,2228,2296,2,2
0274-M,274,42,2463,2624,2,2
0274-M,274,37,2708,2913,2,2
0274-M,274,43,3158,3311,1,2
0274-M,274,44,3321,3408,2,2
0274-M,274,36,3492,3565,2,2
0274-M,274,49,3623,3735,2,2
0274-M,274,8,3876,4014,2,2
0274-M,274,45,4146,4249,2,2
0274-M,274,38,4393,4471,2,2
0274-M,274,23,4553,4701,2,2
0274-M,274,29,4790,4850,2,2
0274-M,274,31,4951,5087,2,2
0274-M,274,15,5347,5457,2,2
0274-M,274,5,5576,5652,2,2
0274-M,274,6,5740,5825,2,2
0274-M,274,13,5880,5980,2,2
0274-M,274,32,6048,6112,2,2
0274-R,274,30,188,355,2,3
0274-R,274,51,550,668,2,3
0274-R,274,38,804,879,2,3
0274-R,274,20,976,1169,2,3
0274-R,274,39,1243,1349,2,3
0274-R,274,29,1407,1476,2,3
0274-R,274,48,1574,1778,2,3
0274-R,274,25,1866,1954,2,3
0274-R,274,46,2058,2116,2,3
0274-R,274,42,2264,2369,2,3
0274-R,274,37,2478,2648,2,3
0274-R,274,43,2848,2966,1,3
0274-R,274,44,2977,3075,2,3
0274-R,274,36,3113,3168,2,3
0274-R,274,49,3232,3315,2,3
0274-R,274,8,3433,3550,2,3
0274-R,274,45,3659,3736,2,3
0274-R,274,38,3874,3929,2,3
0274-R,274,23,4001,4125,2,3
0274-R,274,29,4197,4248,2,3
0274-R,274,31,4331,4445,2,3
0274-R,274,15,4549,4630,2,3
0274-R,274,13,4666,4767,2,3
0274-R,274,5,4854,4916,2,3
0274-R,274,6,4987,5054,2,3
0274-R,274,32,5241,5295,2,3
0275-M,275,4,102,157,2,2
0275-M,275,8,242,398,2,2
0275-M,275,38,559,626,2,2
0275-M,275,23,658,789,2,2
0275-M,275,39,853,939,2,2
0275-M,275,29,1010,1073,2,2
0275-M,275,22,1208,1260,2,2
0275-M,275,9,1261,1320,2,2
0275-M,275,40,1485,1667,2,2
0275-M,275,41,1771,1845,2,2
0275-M,275,33,1968,1995,2,2
0275-M,275,34,2094,2116,2,2
0275-M,275,1,2262,2315,2,2
0275-M,275,2,2496,2653,2,2
0275-M,275,44,2732,2812,2,2
0275-M,275,28,2979,3126,2,2
0275-M,275,36,3201,3279,2,2
0275-M,275,49,3366,3495,2,2
0275-M,275,8,3614,3781,2,2
0275-M,275,45,3881,3976,2,2
0275-M,275,3,4155,4310,2,2
0275-M,275,19,4378,4435,2,2
0275-M,275,38,4589,4677,2,2
0275-M,275,20,4768,4961,2,2
0275-M,275,29,5027,5095,2,2
0275-M,275,35,5187,5272,2,2
0275-R,275,4,114,162,2,3
0275-R,275,8,262,408,2,3
0275-R,275,38,558,622,2,3
0275-R,275,23,662,792,2,3
0275-R,275,39,847,937,2,3
0275-R,275,29,995,1056,2,3
0275-R,275,22,1143,1211,2,3
0275-R,275,9,1228,1274,2,3
0275-R,275,40,1417,1574,2,3
0275-R,275,41,1671,1718,2,3
0275-R,275,33,1822,1844,2,3
0275-R,275,34,1929,1943,2,3
0275-R,275,1,2061,2110,2,3
0275-R,275,2,2262,2392,2,3
0275-R,275,44,2455,2533,2,3
0275-R,275,28,2665,2780,2,3
0275-R,275,36,2842,2903,2,3
0275-R,275,49,2976,3069,2,3
0275-R,275,8,3180,3312,2,3
0275-R,275,45,3393,3468,2,3
0275-R,275,3,3626,3752,2,3
0275-R,275,19,3819,3867,2,3
0275-R,275,38,3999,4068,2,3
0275-R,275,20,4132,4293,2,3
0275-R,275,29,4342,4404,2,3
0275-R,275,35,4482,4554,2,3
0276-M,276,48,156,372,2,2
0276-M,276,50,404,484,2,2
0276-M,276,47,615,733,2,2
0276-M,276,37,878,1088,2,2
0276-M,276,10,1224,1448,2,2
0276-M,276,2,1583,1750,2,2
0276-M,276,9,1997,2042,2,2
0276-M,276,7,2194,2254,2,2
0276-M,276,11,2375,2425,2,2
0276-M,276,31,2569,2651,2,2
0276-M,276,17,2720,2792,2,2
0276-M,276,5,2886,2964,2,2
0276-M,276,6,3030,3103,2,2
0276-M,276,15,3194,3269,2,2
0276-M,276,13,3360,3446,2,2
0276-M,276,32,3541,3598,2,2
0276-M,276,30,3757,3912,2,2
0276-M,276,51,4090,4214,2,2
0276-M,276,38,4343,4412,2,2
0276-M,276,23,4560,4699,2,2
0276-M,276,39,4759,4872,2,2
0276-M,276,20,4968,5146,2,2
0276-M,276,29,5207,5275,2,2
0276-M,276,25,5406,5483,2,2
0276-M,276,46,5659,5697,2,2
0276-M,276,42,5857,5973,2,2
0276-M,276,43,6040,6158,2,2
0276-R,276,48,147,371,2,3
0276-R,276,50,386,484,2,3
0276-R,276,47,590,698,2,3
0276-R,276,37,828,1013,2,3
0276-R,276,10,1134,1327,2,3
0276-R,276,2,1450,1588,2,3
0276-R,276,9,1787,1823,2,3
0276-R,276,7,1950,2005,2,3
0276-R,276,11,2105,2143,2,3
0276-R,276,31,2262,2339,2,3
0276-R,276,17,2367,2457,2,3
0276-R,276,5,2531,2596,2,3
0276-R,276,6,2652,2710,2,3
0276-R,276,15,2777,2854,2,3
0276-R,276,13,2860,3015,2,3
0276-R,276,32,3076,3123,2,3
0276-R,276,30,3248,3379,2,3
0276-R,276,51,3524,3628,2,3
0276-R,276,38,3736,3799,2,3
0276-R,276,23,3917,4044,2,3
0276-R,276,39,4084,4178,2,3
0276-R,276,20,4259,4405,2,3
0276-R,276,29,4457,4512,2,3
0276-R,276,25,4565,4695,2,3
0276-R,276,46,4837,4870,2,3
0276-R,276,42,5007,5097,2,3
0276-R,276,43,5153,5234,2,3
0277-M,277,48,337,710,2,2
0277-M,277,51,970,1257,1,2
0277-M,277,40,1486,1778,2,2
0277-M,277,37,1869,2104,2,2
0277-M,277,11,2279,2312,2,2
0277-M,277,38,3144,3234,2,2
0277-M,277,39,3418,3585,2,2
0277-M,277,23,3664,3863,2,2
0277-M,277,29,3875,3964,2,2
0277-M,277,4,4031,4180,2,2
0277-M,277,50,4202,4473,2,2
0277-M,277,9,4865,4915,2,2
0277-M,277,22,5080,5200,2,2
0277-M,277,41,5258,5359,2,2
0277-M,277,50,5622,5840,2,2
0277-M,277,17,5964,6105,2,2
0277-M,277,33,6179,6212,2,2
0277-M,277,34,6309,6330,2,2
0277-M,277,10,6593,6829,2,2
0277-M,277,25,6889,7052,2,2
0277-M,277,2,7089,7276,2,2
0277-M,277,36,7308,7381,1,2
0277-M,277,28,7580,7647,1,2
0277-M,277,1,7648,7715,2,2
0277-M,277,49,7856,7995,2,2
0277-M,277,3,8052,8236,2,2
0277-M,277,35,8288,8371,1,2
0277-R,277,48,306,634,2,3
0277-R,277,51,884,1120,1,3
0277-R,277,40,1287,1572,2,3
0277-R,277,37,1644,1852,2,3
0277-R,277,11,2001,2032,2,3
0277-R,277,38,2730,2805,2,3
0277-R,277,39,2959,3110,2,3
0277-R,277,23,3179,3329,2,3
0277-R,277,29,3344,3412,2,3
0277-R,277,4,3472,3596,2,3
0277-R,277,50,3616,3792,2,3
0277-R,277,9,4168,4220,2,3
0277-R,277,22,4348,4427,2,3
0277-R,277,41,4498,4580,2,3
0277-R,277,50,4804,5004,2,3
0277-R,277,17,5062,5220,2,3
0277-R,277,33,5284,5311,2,3
0277-R,277,34,5389,5405,2,3
0277-R,277,10,5627,5817,2,3
0277-R,277,25,5880,6009,2,3
0277-R,277,2,6040,6199,2,3
0277-R,277,36,6220,6275,1,3
0277-R,277,28,6365,6494,1,3
0277-R,277,1,6495,6551,2,3
0277-R,277,49,6671,6784,2,3
0277-R,277,3,6835,6987,2,3
0277-R,277,35,7014,7096,1,3
0278-M,278,51,157,330,2,2
0278-M,278,42,429,612,2,2
0278-M,278,43,629,754,2,2
0278-M,278,38,848,936,2,2
0278-M,278,23,1023,1270,2,2
0278-M,278,29,1294,1426,2,2
0278-M,278,46,1517,1624,2,2
0278-M,278,15,1757,1858,2,2
0278-M,278,32,1936,2033,2,2
0278-M,278,45,2149,2381,2,2
0278-M,278,7,2430,2555,2,2
0278-M,278,33,2642,2689,2,2
0278-M,278,34,2800,2836,2,2
0278-M,278,17,2991,3125,2,2
0278-M,278,13,3356,3510,2,2
0278-M,278,19,3612,3726,2,2
0278-M,278,30,4143,4532,2,2
0278-M,278,44,4724,4834,2,2
0278-M,278,8,4886,5145,2,2
0278-M,278,6,5229,5342,2,2
0278-M,278,25,5426,5547,2,2
0278-M,278,47,5739,6003,2,2
0278-M,278,38,6101,6202,2,2
0278-M,278,39,6317,6512,2,2
0278-M,278,29,6524,6623,2,2
0278-M,278,5,6654,6803,2,2
0278-R,278,51,148,303,2,3
0278-R,278,42,397,568,2,3
0278-R,278,43,574,690,2,3
0278-R,278,38,770,849,2,3
0278-R,278,23,923,1158,2,3
0278-R,278,29,1188,1293,2,3
0278-R,278,46,1374,1472,2,3
0278-R,278,15,1588,1681,2,3
0278-R,278,32,1740,1826,2,3
0278-R,278,45,1923,2123,2,3
0278-R,278,7,2161,2267,2,3
0278-R,278,33,2345,2381,2,3
0278-R,278,34,2488,2512,2,3
0278-R,278,17,2638,2779,2,3
0278-R,278,13,2963,3102,2,3
0278-R,278,19,3165,3252,2,3
0278-R,278,30,3608,3926,2,3
0278-R,278,44,4057,4178,2,3
0278-R,278,8,4228,4450,2,3
0278-R,278,6,4524,4621,2,3
0278-R,278,25,4715,4801,2,3
0278-R,278,47,4947,5180,2,3
0278-R,278,38,5291,5349,2,3
0278-R,278,39,5442,5616,2,3
0278-R,278,29,5626,5706,2,3
0278-R,278,5,5736,5853,2,3
0279-M,279,17,137,277,2,2
0279-M,279,2,440,616,2,2
0279-M,279,13,700,900,2,2
0279-M,279,6,954,1079,2,2
0279-M,279,51,1278,1508,2,2
0279-M,279,28,1682,1840,2,2
0279-M,279,3,1919,2107,2,2
0279-M,279,22,2177,2283,2,2
0279-M,279,32,2316,2448,2,2
0279-M,279,48,2566,2983,2,2
0279-M,279,37,3082,3264,2,2
0279-M,279,38,3333,3409,2,2
0279-M,279,23,3451,3635,2,2
0279-M,279,39,3727,3806,2,2
0279-M,279,33,3870,3901,2,2
0279-M,279,43,3968,4209,2,2
0279-M,279,34,4326,4354,2,2
0279-M,279,50,4633,4852,2,2
0279-M,279,40,4999,5335,2,2
0279-M,279,5,5437,5596,2,2
0279-M,279,47,5728,6000,2,2
0279-M,279,1,6068,6122,2,2
0279-M,279,45,6203,6404,2,2
0279-M,279,4,6410,6517,2,2
0279-M,279,35,6538,6632,2,2
0279-M,279,31,6772,6892,2,2
0279-R,279,17,137,277,2,3
0279-R,279,2,414,567,2,3
0279-R,279,13,659,831,2,3
0279-R,279,6,877,994,2,3
0279-R,279,51,1166,1368,2,3
0279-R,279,28,1532,1650,2,3
0279-R,279,3,1719,1881,2,3
0279-R,279,22,1947,2029,2,3
0279-R,279,32,2060,2164,2,3
0279-R,279,48,2248,2612,2,3
0279-R,279,37,2694,2843,2,3
0279-R,279,38,2900,2979,2,3
0279-R,279,23,2996,3143,2,3
0279-R,279,39,3222,3290,2,3
0279-R,279,33,3337,3366,2,3
0279-R,279,43,3414,3605,2,3
0279-R,279,34,3697,3711,2,3
0279-R,279,50,3948,4151,2,3
0279-R,279,40,4232,4525,2,3
0279-R,279,5,4614,4746,2,3
0279-R,279,47,4850,5089,2,3
0279-R,279,1,5138,5189,2,3
0279-R,279,45,5253,5421,2,3
0279-R,279,4,5424,5509,2,3
0279-R,279,35,5530,5602,2,3
0279-R,279,31,5705,5812,2,3
0280-M,280,30,265,570,2,2
0280-M,280,17,626,817,2,2
0280-M,280,15,1064,1168,2,2
0280-M,280,9,1337,1387,2,2
0280-M,280,36,1454,1495,2,2
0280-M,280,49,1662,1741,2,2
0280-M,280,38,1813,1912,2,2
0280-M,280,39,1959,2120,2,2
0280-M,280,29,2181,2289,2,2
0280-M,280,25,2336,2489,2,2
0280-M,280,11,2554,2588,2,2
0280-M,280,41,2726,2797,2,2
0280-M,280,51,3166,3525,2,2
0280-M,280,44,3530,3707,1,2
0280-M,280,33,3716,3758,2,2
0280-M,280,36,3864,3920,2,2
0280-M,280,49,3989,4065,2,2
0280-M,280,34,4177,4198,2,2
0280-M,280,19,4262,4386,2,2
0280-M,280,8,4438,4647,2,2
0280-M,280,46,4833,4971,2,2
0280-M,280,50,5084,5232,2,2
0280-M,280,10,5324,5557,2,2
0280-M,280,22,5618,5733,2,2
0280-M,280,7,5825,5917,2,2
0280-R,280,30,244,515,2,3
0280-R,280,17,564,731,2,3
0280-R,280,15,953,1067,2,3
0280-R,280,9,1197,1242,2,3
0280-R,280,36,1302,1339,2,3
0280-R,280,49,1484,1554,2,3
0280-R,280,38,1613,1702,2,3
0280-R,280,39,1742,1879,2,3
0280-R,280,29,1930,2021,2,3
0280-R,280,25,2057,2190,2,3
0280-R,280,11,2237,2266,2,3
0280-R,280,41,2376,2432,2,3
0280-R,280,51,2742,3031,2,3
0280-R,280,44,3048,3202,1,3
0280-R,280,33,3210,3241,2,3
0280-R,280,36,3321,3377,2,3
0280-R,280,49,3414,3490,2,3
0280-R,280,34,3580,3596,2,3
0280-R,280,19,3653,3754,2,3
0280-R,280,8,3796,3970,2,3
0280-R,280,46,4137,4247,2,3
0280-R,280,50,4339,4473,2,3
0280-R,280,10,4552,4750,2,3
0280-R,280,22,4814,4877,2,3
0280-R,280,7,4973,5057,2,3
0281-M,281,48,161,437,2,2
0281-M,281,51,598,900,2,2
0281-M,281,40,1108,1287,2,2
0281-M,281,37,1502,1655,2,2
0281-M,281,11,1777,1812,2,2
0281-M,281,31,2123,2282,2,2
0281-M,281,38,2298,2365,2,2
0281-M,281,39,2417,2546,2,2
0281-M,281,23,2619,2778,2,2
0281-M,281,29,2814,2900,2,2
0281-M,281,4,2973,3100,2,2
0281-M,281,50,3101,3328,2,2
0281-M,281,9,3616,3659,2,2
0281-M,281,22,3765,3884,2,2
0281-M,281,41,3997,4053,2,2
0281-M,281,17,4259,4413,2,2
0281-M,281,33,4460,4485,2,2
0281-M,281,34,4603,4626,2,2
0281-M,281,10,4816,5135,2,2
0281-M,281,25,5216,5405,2,2
0281-M,281,2,5572,5827,2,2
0281-M,281,36,5875,5942,2,2
0281-M,281,49,5990,6067,2,2
0281-M,281,28,6182,6304,2,2
0281-M,281,3,6391,6548,2,2
0281-M,281,35,6626,6723,2,2
0281-M,281,1,6856,6908,2,2
0281-R,281,48,148,409,2,3
0281-R,281,51,539,810,2,3
0281-R,281,40,993,1154,2,3
0281-R,281,37,1341,1479,2,3
0281-R,281,11,1581,1615,2,3
0281-R,281,31,1872,1993,2,3
0281-R,281,38,2030,2072,2,3
0281-R,281,39,2114,2226,2,3
0281-R,281,23,2282,2424,2,3
0281-R,281,29,2476,2531,2,3
0281-R,281,4,2587,2688,2,3
0281-R,281,50,2729,2881,2,3
0281-R,281,9,3128,3166,2,3
0281-R,281,41,3447,3490,2,3
0281-R,281,22,3264,3345,2,3
0281-R,281,33,3828,3854,2,3
0281-R,281,34,3950,3970,2,3
0281-R,281,10,4126,4388,2,3
0281-R,281,17,3669,3786,2,3
0281-R,281,25,4457,4617,2,3
0281-R,281,2,4756,4896,2,3
0281-R,281,36,5010,5059,2,3
0281-R,281,49,5102,5166,2,3
0281-R,281,28,5261,5364,2,3
0281-R,281,3,5433,5558,2,3
0281-R,281,35,5632,5721,2,3
0281-R,281,1,5820,5866,2,3
0282-M,282,51,247,433,2,2
0282-M,282,42,546,735,2,2
0282-M,282,43,797,948,2,2
0282-M,282,38,1024,1088,2,2
0282-M,282,23,1156,1320,2,2
0282-M,282,29,1355,1412,2,2
0282-M,282,46,1524,1609,2,2
0282-M,282,15,1736,1820,2,2
0282-M,282,31,1899,2031,2,2
0282-M,282,45,2131,2335,2,2
0282-M,282,7,2382,2514,2,2
0282-M,282,33,2620,2656,2,2
0282-M,282,34,2879,2908,2,2
0282-M,282,17,2975,3157,2,2
0282-M,282,13,3232,3376,2,2
0282-M,282,19,3434,3573,2,2
0282-M,282,30,3767,4087,2,2
0282-M,282,44,4174,4388,2,2
0282-M,282,8,4459,4609,2,2
0282-M,282,6,4836,4940,2,2
0282-M,282,22,5037,5181,2,2
0282-M,282,47,5311,5465,2,2
0282-M,282,38,5562,5625,2,2
0282-M,282,39,5694,5822,2,2
0282-M,282,29,5878,5938,2,2
0282-M,282,5,6041,6165,2,2
0282-R,282,51,229,399,2,3
0282-R,282,42,505,667,2,3
0282-R,282,43,725,870,2,3
0282-R,282,38,929,989,2,3
0282-R,282,23,1037,1193,2,3
0282-R,282,29,1220,1279,2,3
0282-R,282,46,1371,1452,2,3
0282-R,282,15,1574,1650,2,3
0282-R,282,31,1700,1820,2,3
0282-R,282,45,1900,2085,2,3
0282-R,282,7,2114,2223,2,3
0282-R,282,33,2310,2337,2,3
0282-R,282,34,2530,2549,2,3
0282-R,282,17,2665,2769,2,3
0282-R,282,13,2867,2960,2,3
0282-R,282,19,3029,3128,2,3
0282-R,282,30,3292,3545,2,3
0282-R,282,44,3617,3785,2,3
0282-R,282,8,3852,3981,2,3
0282-R,282,6,4162,4252,2,3
0282-R,282,22,4351,4418,2,3
0282-R,282,47,4560,4690,2,3
0282-R,282,38,4776,4827,2,3
0282-R,282,39,4886,5009,2,3
0282-R,282,29,5048,5099,2,3
0282-R,282,5,5182,5295,2,3
0283-M,283,17,160,240,2,2
0283-M,283,2,353,508,2,2
0283-M,283,13,595,717,2,2
0283-M,283,6,753,844,2,2
0283-M,283,51,981,1131,2,2
0283-M,283,28,1300,1411,2,2
0283-M,283,3,1521,1720,2,2
0283-M,283,22,1862,1970,2,2
0283-M,283,32,2052,2175,2,2
0283-M,283,48,2308,2551,2,2
0283-M,283,37,2658,2818,2,2
0283-M,283,38,2933,2993,2,2
0283-M,283,23,3074,3270,2,2
0283-M,283,29,3315,3372,2,2
0283-M,283,33,3464,3493,2,2
0283-M,283,34,3662,3688,2,2
0283-M,283,43,3731,3931,2,2
0283-M,283,50,3988,4146,2,2
0283-M,283,40,4347,4564,2,2
0283-M,283,5,4940,5040,2,2
0283-M,283,47,5268,5421,2,2
0283-M,283,1,5493,5554,2,2
0283-M,283,45,5616,5755,2,2
0283-M,283,4,5822,5950,2,2
0283-M,283,35,6034,6101,2,2
0283-M,283,17,6233,6356,2,2
0283-M,283,31,6413,6531,2,2
0283-R,283,17,130,240,2,3
0283-R,283,2,319,450,2,3
0283-R,283,13,535,656,2,3
0283-R,283,6,669,753,2,3
0283-R,283,51,873,1005,2,3
0283-R,283,28,1149,1244,2,3
0283-R,283,3,1344,1513,2,3
0283-R,283,22,1599,1734,2,3
0283-R,283,32,1803,1906,2,3
0283-R,283,48,2001,2209,2,3
0283-R,283,37,2304,2432,2,3
0283-R,283,38,2533,2586,2,3
0283-R,283,23,2654,2822,2,3
0283-R,283,29,2862,2913,2,3
0283-R,283,33,2989,3014,2,3
0283-R,283,34,3159,3179,2,3
0283-R,283,43,3199,3372,2,3
0283-R,283,50,3432,3562,2,3
0283-R,283,40,3738,3912,2,3
